gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC0943ECD6E	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0385	0.0	0.0197	0.031	0.0	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC0DEE2AF32	0.1189	0.1702	0.2322	0.2512	0.2931	0.319	0.4437	0.1116	0.2006	0.0	0.0093	0.0	0.0966	0.1597	0.0	0.1816	0.2148	0.0	0.0159	0.0043	0.0081	0.0071	0.0278	0.1078	0.2411	0.0	0.0	0.0077	0.0792	0.0401	0.0311	0.0312	0.0032	0.0194	0.0	0.0709
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	0.0222	0.0649	0.0339	0.0761	0.0584	0.0963	0.1104	0.0582	0.0948	0.0	0.0185	0.0202	0.077	0.1147	0.0366	0.0251	0.0	0.0263	0.01	0.0	0.0576	0.0244	0.0704	0.0	0.0	0.0233	0.0128	0.0058	0.0	0.0221	0.0	0.0	0.0137	0.0222	0.0	0.0092
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC032D980B8	0.006	0.0021	0.0157	0.0116	0.0043	0.0061	0.0	0.0078	0.0	0.0193	0.0702	0.0236	0.0688	0.1723	0.0827	0.0544	0.1743	0.0	0.0145	0.0068	0.1797	0.0639	0.022	0.0	0.0186	0.0289	0.0128	0.0564	0.0377	0.1222	0.0	0.0	0.0022	0.0187	0.0	0.0
ICOSLG	O75144	False	ICOSL_HUMAN		CPI-SS0E4B1484B	0.022	0.0158	0.0667	0.029	0.0275	0.0361	0.1124	0.0399	0.0606	0.0503	0.0045	0.0	0.0	0.0098	0.0	0.0128	0.0	0.0	0.0104	0.0069	0.0057	0.0	0.0	0.0	0.0	0.0	0.0106	0.0	0.0	0.0	0.0208	0.0	0.0	0.0093	0.0	0.0
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0B0023C1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC033AB13AE	0.399	0.5707	0.2749	0.2156	0.3267	0.2561	0.0178	0.3801	0.1642	0.1414	1.0503	1.7524	0.0018	0.0266	0.0328	0.0094	0.0719	0.0682	0.8841	1.2325	0.5734	1.2741	0.3962	0.043	0.0864	0.5311	0.2306	0.4494	0.6151	0.5702	0.0421	0.153	0.1261	0.4691	0.0558	0.1119
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E41702C1	0.399	0.5707	0.2749	0.2156	0.3267	0.2561	0.0178	0.3801	0.1642	0.1414	1.0503	1.7524	0.0018	0.0266	0.0328	0.0094	0.0719	0.0682	0.8841	1.2325	0.5734	1.2741	0.3962	0.043	0.0864	0.5311	0.2306	0.4494	0.6151	0.5702	0.0421	0.153	0.1261	0.4691	0.0558	0.1119
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0579FA162	0.0095	0.0047	0.0	0.003	0.0	0.0	0.0	0.0055	0.0	0.0246	0.0139	0.0486	0.0	0.0	0.0	0.0142	0.025	0.0	0.0171	0.0041	0.0097	0.0108	0.0232	0.0	0.0	0.0	0.0	0.0	0.0163	0.0242	0.0	0.0	0.0028	0.0206	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0322BA9B5	0.399	0.5707	0.2749	0.2156	0.3267	0.2561	0.0178	0.3801	0.1642	0.1414	1.0503	1.7524	0.0018	0.0266	0.0328	0.0094	0.0719	0.0682	0.8841	1.2325	0.5734	1.2741	0.3962	0.043	0.0864	0.5311	0.2306	0.4494	0.6151	0.5702	0.0421	0.153	0.1261	0.4691	0.0558	0.1119
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC06CB2F292	0.5538	0.4677	0.5619	0.8994	0.63	0.6607	0.6037	0.6173	0.6286	0.754	0.7161	0.3856	0.0	0.2469	0.913	0.2936	0.406	0.4335	0.8738	0.4031	0.3929	0.5137	0.4827	0.4298	0.4371	0.4068	0.4915	0.8448	0.7337	0.8455	0.8048	0.2737	0.4927	0.3736	1.0619	0.9832
IGF2	P01344	False	IGF2_HUMAN		CPI-SS042A6F835	0.0095	0.0047	0.0	0.003	0.0	0.0	0.0	0.0055	0.0	0.0246	0.0139	0.0486	0.0	0.0	0.0	0.0142	0.025	0.0	0.0171	0.0041	0.0097	0.0108	0.0232	0.0	0.0	0.0	0.0	0.0	0.0163	0.0242	0.0	0.0	0.0028	0.0206	0.0	0.0
IL10	P22301	False	IL10_HUMAN		CPI-SC0104DF8E5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0
IL4	P05112	False	IL4_HUMAN		CPI-SC023416061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-SC0C6EBD4D8	0.1935	0.1566	0.337	0.1104	0.1297	0.0593	0.0983	0.2253	0.0	0.0748	0.0674	0.0973	0.1274	0.2682	0.1354	0.1787	0.1704	0.1833	0.07	0.1518	0.1442	0.0746	0.0365	0.0573	0.0815	0.096	0.0937	0.0616	0.2025	0.0774	0.0515	0.0311	0.1224	0.1081	0.0	0.0
IL18	Q14116	False	IL18_HUMAN		CPI-SC09CC14C07	0.0457	0.0393	0.1127	0.0764	0.1357	0.091	0.1785	0.0618	0.0722	0.0	0.1149	0.0701	0.026	0.0033	0.017	0.0254	0.0362	0.0394	0.1107	0.1181	0.1263	0.1546	0.0222	0.1389	0.016	0.0579	0.089	0.0458	0.0727	0.051	0.0182	0.0	0.0455	0.0511	0.0296	0.1425
IL19	Q9UHD0	False	IL19_HUMAN		CPI-SC04A53DBF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-SC0A7A5EEB3	0.03	0.0409	0.0152	0.0469	0.0521	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0011	0.0038	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-SC0D5A18C2E	0.0	0.0015	0.0	0.0029	0.0081	0.0	0.0973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-SC0629FB330	0.03	0.0409	0.0152	0.0469	0.0521	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0011	0.0038	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-SC01BC018A0	0.0	0.0015	0.0	0.0029	0.0081	0.0	0.0973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SC0114881C6	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SC0DE80D39C	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL22	Q9GZX6	False	IL22_HUMAN		CPI-SC052CCA5BF	0.0511	0.0282	0.0654	0.0422	0.0325	0.0352	0.0584	0.0603	0.059	0.0	0.0	0.0	0.0	0.0211	0.0	0.0064	0.0	0.005	0.0194	0.0041	0.0204	0.0032	0.0229	0.0	0.0	0.0204	0.0	0.0	0.0	0.024	0.032	0.0462	0.0	0.0056	0.0285	0.0
IL33	O95760	False	IL33_HUMAN		CPI-SC0A2B4E2CE	0.0218	0.0565	0.0664	0.0612	0.0737	0.0498	0.1303	0.012	0.0	0.2327	0.0375	0.0175	0.0102	0.0387	0.1521	0.0555	0.077	0.0165	0.0434	0.0227	0.014	0.0056	0.0936	0.055	0.0245	0.0649	0.0	0.0585	0.1039	0.0952	0.0102	0.049	0.1274	0.2201	0.0	0.0171
IL4	P05112	False	IL4_HUMAN		CPI-SC0C7198849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048	0.0	0.0
IL5	P05113	False	IL5_HUMAN		CPI-SC0C37FB4AC	0.2641	0.2324	0.1872	0.216	0.1797	0.1735	0.1446	0.1866	0.166	0.0531	0.0376	0.085	0.0	0.0164	0.0397	0.0277	0.0052	0.0674	0.0584	0.047	0.0267	0.0293	0.0777	0.0444	0.0527	0.0586	0.0225	0.0738	0.0268	0.1706	0.0482	0.0462	0.0336	0.054	0.0047	0.2088
IL7	P13232	False	IL7_HUMAN		CPI-SC0089DC473	0.0	0.0049	0.0	0.0	0.0	0.0083	0.0	0.0069	0.0	0.0	0.0027	0.0	0.0081	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INHBC	P55103	False	INHBC_HUMAN		CPI-SS0DC001A77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.0
INHBC	P55103	False	INHBC_HUMAN		CPI-SS04BE14432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.0
INSL3	P51460	False	INSL3_HUMAN		CPI-SS06CF55F94	0.1962	0.2326	0.2474	0.1972	0.2444	0.1819	0.1965	0.1504	0.2803	0.0981	0.2174	0.2496	0.3675	0.2521	0.1509	0.2399	0.1701	0.1784	0.2035	0.1608	0.2767	0.148	0.2256	0.2196	0.1715	0.2641	0.392	0.2034	0.2829	0.1704	0.1766	0.12	0.1577	0.2896	0.3919	0.3954
RLN1	P04808	False	REL1_HUMAN		CPI-SS0D3A5646A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0184	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS015B87133	0.0192	0.0409	0.0	0.0072	0.0172	0.0141	0.0092	0.0537	0.0	0.1417	0.1245	0.0963	0.1127	0.0876	0.0308	0.0671	0.8286	0.0116	0.0415	0.075	0.1462	0.0705	0.1497	0.0564	0.2633	0.0168	0.0265	0.1107	0.1412	0.0669	0.1261	0.2684	0.2078	0.2062	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0EDD8CDD4	0.0192	0.0409	0.0	0.0072	0.0172	0.0141	0.0092	0.0537	0.0	0.1417	0.1245	0.0963	0.1127	0.0876	0.0308	0.0671	0.8286	0.0116	0.0415	0.075	0.1462	0.0705	0.1497	0.0564	0.2633	0.0168	0.0265	0.1107	0.1412	0.0669	0.1261	0.2684	0.2078	0.2062	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02EEA092C	0.0	0.0	0.0078	0.0038	0.0045	0.0087	0.0	0.0	0.0	0.0266	0.0	0.0	0.113	0.053	0.0	0.0386	0.1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0334	0.0	0.0	0.0	0.0	0.0315	0.0584
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.0118	0.0367	0.0	0.0267	0.0585	0.0524	0.0	0.0107	0.1717	0.02	0.0214	0.0061	0.1199	0.3582	0.2604	0.2086	0.2002	0.0874	0.0343	0.0431	0.0534	0.0337	0.0	0.0486	0.1045	0.1019	0.0	0.0297	0.0592	0.0508	0.0122	0.0301	0.0785	0.042	0.025	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0F9D53834	0.0441	0.0374	0.0627	0.0595	0.0384	0.071	0.0251	0.0231	0.049	0.094	0.0261	0.0368	0.0	0.035	0.0496	0.0616	0.0065	0.0369	0.0455	0.0299	0.0386	0.0358	0.065	0.0114	0.0308	0.0793	0.0949	0.0579	0.0215	0.0997	0.0516	0.062	0.0462	0.0564	0.189	0.1648
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084	0.0	0.0	0.0	0.0	0.0
KNG1	P01042	False	KNG1_HUMAN		CPI-SS075D9B9AD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077	0.0	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KNG1	P01042	False	KNG1_HUMAN		CPI-SS0F21F1570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077	0.0	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0EB9B5460	0.0086	0.0042	0.0	0.0064	0.0141	0.0037	0.0159	0.0074	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0074	0.0	0.0	0.0147	0.0064	0.0033	0.0	0.0	0.0059	0.0077	0.1291	0.0275
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC061E89E41	0.006	0.0021	0.0157	0.0116	0.0043	0.0061	0.0	0.0078	0.0	0.0193	0.0702	0.0236	0.0688	0.1723	0.0827	0.0544	0.1743	0.0	0.0145	0.0068	0.1797	0.0639	0.022	0.0	0.0186	0.0289	0.0128	0.0564	0.0377	0.1222	0.0	0.0	0.0022	0.0187	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0ACD487F0	0.0086	0.0042	0.0	0.0064	0.0141	0.0037	0.0159	0.0074	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0074	0.0	0.0	0.0147	0.0064	0.0033	0.0	0.0	0.0059	0.0077	0.1291	0.0275
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC030C83222	0.0086	0.0042	0.0	0.0064	0.0141	0.0037	0.0159	0.0074	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0074	0.0	0.0	0.0147	0.0064	0.0033	0.0	0.0	0.0059	0.0077	0.1291	0.0275
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC024FAED24	0.0757	0.1077	0.1089	0.0978	0.0881	0.0537	0.0	0.0703	0.0795	0.8601	0.3815	0.549	0.2197	0.1777	0.1582	0.2309	0.1885	0.479	0.3491	0.6324	0.6527	0.4026	0.7728	0.5963	0.6273	0.5096	0.5823	0.3203	0.3092	0.3345	0.5828	0.1514	0.2741	0.2671	0.1031	0.1883
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC03FF6E42F	0.0757	0.1077	0.1089	0.0978	0.0881	0.0537	0.0	0.0703	0.0795	0.8601	0.3815	0.549	0.2197	0.1777	0.1582	0.2309	0.1885	0.479	0.3491	0.6324	0.6527	0.4026	0.7728	0.5963	0.6273	0.5096	0.5823	0.3203	0.3092	0.3345	0.5828	0.1514	0.2741	0.2671	0.1031	0.1883
LCK	P06239	False	LCK_HUMAN		CPI-SC00C58C990	0.0	0.0395	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059
LGALS9	O00182	False	LEG9_HUMAN		CPI-SC0CF28722B	0.0794	0.0941	0.1398	0.1038	0.1647	0.1925	0.0502	0.1592	0.1862	0.048	0.0251	0.0517	0.0352	0.058	0.0	0.091	0.1441	0.0231	0.0259	0.0416	0.0564	0.0289	0.1208	0.0323	0.0	0.0927	0.0224	0.0402	0.0	0.0403	0.0	0.0	0.0688	0.0059	0.0055	0.0434
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	0.0794	0.0941	0.1398	0.1038	0.1647	0.1925	0.0502	0.1592	0.1862	0.048	0.0251	0.0517	0.0352	0.058	0.0	0.091	0.1441	0.0231	0.0259	0.0416	0.0564	0.0289	0.1208	0.0323	0.0	0.0927	0.0224	0.0402	0.0	0.0403	0.0	0.0	0.0688	0.0059	0.0055	0.0434
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0CE693E3E	0.0794	0.0941	0.1398	0.1038	0.1647	0.1925	0.0502	0.1592	0.1862	0.048	0.0251	0.0517	0.0352	0.058	0.0	0.091	0.1441	0.0231	0.0259	0.0416	0.0564	0.0289	0.1208	0.0323	0.0	0.0927	0.0224	0.0402	0.0	0.0403	0.0	0.0	0.0688	0.0059	0.0055	0.0434
LIF	P15018	False	LIF_HUMAN		CPI-SC0F30798CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS04F90EE0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-SC07B215915	0.058	0.0332	0.0	0.0213	0.0552	0.0	0.0363	0.0117	0.1896	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0309	0.0	0.0095	0.0166	0.0	0.0185	0.0	0.0165	0.0	0.0815	0.0112	0.0	0.0	0.0	0.0	0.0063	0.009	0.009	0.0
RAET1E	Q8TD07	False	N2DL4_HUMAN		CPI-SC0240A44BC	0.0313	0.0162	0.0337	0.0142	0.045	0.0221	0.0623	0.0466	0.0932	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.0288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0011	0.0011	0.0	0.0	0.0089	0.0106	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-SC077F81192	0.0	0.0123	0.0	0.0081	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0061	0.0	0.0	0.0	0.0045	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0061	0.0	0.0252	0.0	0.0	0.0	0.0284	0.0	0.0	0.0	0.0079	0.0028	0.0
AMH	P03971	False	MIS_HUMAN		CPI-SC09C7944F4	0.0	0.0123	0.0	0.0081	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0061	0.0	0.0	0.0	0.0045	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0061	0.0	0.0252	0.0	0.0	0.0	0.0284	0.0	0.0	0.0	0.0079	0.0028	0.0
AMH	P03971	False	MIS_HUMAN		CPI-SC0C68323CF	0.0	0.0123	0.0	0.0081	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0061	0.0	0.0	0.0	0.0045	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0061	0.0	0.0252	0.0	0.0	0.0	0.0284	0.0	0.0	0.0	0.0079	0.0028	0.0
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	0.1122	0.1065	0.1796	0.1684	0.1656	0.1256	0.0451	0.1447	0.2753	1.3791	0.8722	0.7192	0.5964	0.3308	0.2886	0.772	0.2448	0.7434	0.3377	0.4301	1.0268	0.6487	1.1638	0.568	0.3995	0.1513	0.4088	0.5096	0.4757	0.7665	0.9046	0.1052	0.8277	0.418	0.0762	0.0892
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	0.1122	0.1065	0.1796	0.1684	0.1656	0.1256	0.0451	0.1447	0.2753	1.3791	0.8722	0.7192	0.5964	0.3308	0.2886	0.772	0.2448	0.7434	0.3377	0.4301	1.0268	0.6487	1.1638	0.568	0.3995	0.1513	0.4088	0.5096	0.4757	0.7665	0.9046	0.1052	0.8277	0.418	0.0762	0.0892
NDP	Q00604	False	NDP_HUMAN		CPI-SC0560E3B5F	0.0	0.0076	0.0	0.0	0.0019	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0267	0.0	0.0	0.0	0.0047	0.0045	0.0088	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC09D3FA32B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0953D36EF	0.0	0.0	0.0159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109	0.0	0.0	0.0	0.0	0.0	0.0342	0.0	0.0	0.0019	0.0087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0201	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC060CAF2BD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082	0.0235	0.0	0.0	0.0	0.0	0.0	0.1676	0.0	0.0	0.0083	0.0	0.0129	0.0	0.028	0.0172	0.0	0.0	0.0	0.0	0.0	0.0	0.0295	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SC001BD2F39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0086	0.0714	0.0	0.0	0.0425	0.0	0.0108	0.0	0.0114	0.0	0.0	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC05D7BF6AC	0.0	0.0	0.0	0.0021	0.0086	0.0	0.0	0.0081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0056	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.0087	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC09E6AC2F5	0.0	0.0017	0.0	0.0	0.0024	0.0043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC09C59F73D	0.0	0.0032	0.0	0.0	0.0005	0.0246	0.0	0.0	0.0	0.0435	0.219	0.1671	0.0348	0.0	0.0	0.0099	0.0091	0.033	0.1366	0.2951	0.2043	0.2408	0.1188	0.0	0.0179	0.0	0.0648	0.083	0.0301	0.1354	0.0	0.0	0.0129	0.0191	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC016937C58	0.0	0.0	0.0	0.0114	0.0035	0.0	0.0	0.0	0.0	0.1798	0.065	0.0306	0.1118	0.0845	0.0	0.0892	0.0	0.0159	0.0366	0.0427	0.1021	0.0657	0.1113	0.1014	0.1387	0.0	0.0	0.0209	0.0	0.1108	0.0173	0.0	0.0188	0.0	0.0	0.1254
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0D721C667	0.0	0.0018	0.0	0.0109	0.0043	0.0099	0.0	0.0	0.0	0.0217	0.1504	0.1628	0.0	0.1687	0.0843	0.0491	0.079	0.2257	0.1303	0.3344	0.1521	0.1106	0.0934	0.0	0.0495	0.0402	0.1275	0.0471	0.0838	0.066	0.0559	0.0744	0.0165	0.0239	0.0426	0.052
